C6H3               2   357.000     5.180     0.000     0.000     1.000  !
l-C6H4             2   412.300     5.349     0.000     0.000     1.000  !(JAM)
nC6H5              2   412.300     5.349     0.000     0.000     1.000  !(JAM)
i-C6H5             2   412.300     5.349     0.000     0.000     1.000  !(JAM)
l-C6H6             2   412.300     5.349     0.000     0.000     1.000  !(SVE)
n-C6H7             2   412.300     5.349     0.000     0.000     1.000  !(JAM)
i-C6H7             2   412.300     5.349     0.000     0.000     1.000  !(JAM)
C6H8               2   412.300     5.349     0.000     0.000     1.000  !(JAM)

HE                 0    10.200     2.576     0.000     0.000     0.000 ! *
H                  0   145.000     2.050     0.000     0.000     0.000
H2                 1    38.000     2.920     0.000     0.790   280.000
H2O                2   572.400     2.605     1.844     0.000     4.000
H2O2               2   107.400     3.458     0.000     0.000     3.800
HO2                2   107.400     3.458     0.000     0.000     1.000 ! *
N2                 1    97.530     3.621     0.000     1.760     4.000
O                  0    80.000     2.750     0.000     0.000     0.000
O2                 1   107.400     3.458     0.000     1.600     3.800
OH                 1    80.000     2.750     0.000     0.000     0.000
OH*                1    80.000     2.750     0.000     0.000     0.000


!The Lennard-Jones parameters of polycyclic aromatic hydrocarbons were estimated
!based on the critical temperature and pressure. See H. Wang and M. Frenklach,
!"Transport Properties of Polycyclic Aromatic Hydrocarbons for Flame Modeling."
!Combustion and Flame, 96:163-170 (1994)

c-C6H4             2   464.8       5.29      0.00     10.32      0.000  !  benze
C6H6               2   464.8       5.29      0.00     10.32      0.000  !  benze
C6H5               2   464.8       5.29      0.00     10.32      0.000  !  benze
C6H5CH3            2   495.3       5.68      0.43     12.30      1.000  !
C6H5C2H3           2   546.2       6.00      0.13     15.00      1.000  !
C6H5CH2            2   495.3       5.68      0.43     12.30      1.000  !
C6H5C2H            2   535.6       5.72      0.77     12.00      1.000  !
A2                 2   630.4       6.18      0.00     16.50      1.000  !
c-C6H7             2   464.8       5.29      0.00     10.32      0.000  !  benze
C5H4O              2   464.8       5.29      0.00     10.32      0.000  !  benze
C5H5O              2   464.8       5.29      0.00     10.32      0.000  !  benze
C5H4OH             2   464.8       5.29      0.00     10.32      0.000  !  benze
C6H5O              2   464.8       5.29      0.00     10.32      0.000  !  benze
C6H5OH             2   464.8       5.29      0.00     10.32      0.000  !  benze

aC3H5              2   266.800     4.982     0.000     0.000     1.000
CH3CCH2            2   266.800     4.982     0.000     0.000     1.000
CH3CHCH            2   266.800     4.982     0.000     0.000     1.000
C3H6               2   266.800     4.982     0.000     0.000     1.000
C3H7               2   266.800     4.982     0.000     0.000     1.000
!C4H6               2   357.000     5.180     0.000     0.000     1.000
iC3H7              2   266.800     4.982     0.000     0.000     1.000
nC3H7              2   266.800     4.982     0.000     0.000     1.000
C3H8               2   266.800     4.982     0.000     0.000     1.000
C4H                1   357.000     5.180     0.000     0.000     1.000
!C4H2               1   357.000     5.180     0.000     0.000     1.000
C4H2OH             2   224.700     4.162     0.000     0.000     1.000 ! *
!iC4H5              2   357.000     5.176     0.000     0.000     1.000
!C4H6               2   357.000     5.176     0.000     0.000     1.000
C4H7               2   357.000     5.176     0.000     0.000     1.000
iC4H7              2   357.000     5.176     0.000     0.000     1.000
iC4H7-1            2   357.000     5.176     0.000     0.000     1.000
C4H81              2   357.000     5.176     0.000     0.000     1.000
C4H82              2   357.000     5.176     0.000     0.000     1.000
iC4H8              2   357.000     5.176     0.000     0.000     1.000
tC4H9              2   357.000     5.176     0.000     0.000     1.000
iC4H9              2   357.000     5.176     0.000     0.000     1.000
pC4H9              2   162.002     5.410     0.000     0.000     1.000
sC4H9              2   162.002     5.410     0.000     0.000     1.000
C4H10              2   162.002     5.410     0.000     0.000     1.000 ! n-butane;sigma and epsilon derived from C4H10-N2
iC4H10             2   357.000     5.176     0.000     0.000     1.000
CH3COCH3           2   357.000     5.176     0.000     0.000     1.000
C2H3CHO            2   357.000     5.176     0.000     0.000     1.000
iC4H7O             2   450.000     5.500     0.000     0.000     1.000 ! JAM
CH3CHO             2   436.000     3.970     0.000     0.000     2.000
CH3CO              2   436.000     3.970     0.000     0.000     2.000

C5H5O(2,4)         2   494         5.2       1.6       0.0       1.0
C5H5O(1,2)         2   494         5.2       1.6       0.0       1.0
C5H5O(1,3)         2   494         5.2       1.6       0.0       1.0
C4H5               2   329         5.1       0.0       0.0       1.0
c-C4H5             2   329         5.1       0.0       0.0       1.0
C6H5CO             2   593         5.5       2.8       0.0       1.0
C6H5CHO            2   593         5.47      2.8       0.0       1.0
C6H5C2H5           2   485         5.425     0.4       0.0       1.0
C6H4O2             2   485         5.425     0.4       0.0       1.0
HOC6H4CH3          2   567         5.60      1.6       0.0       1.0
C6H5CH2OH          2   572         5.82      1.7       0.0       1.0
bi-C6H5CH2         2   620         7.24      0.0       0.0       1.0
C5H5OH             2   464.800     5.290     0.000    10.320     0.000  !  as C5H4OH, ZD99
!C5H4OH             2   464.800     5.290     0.000    10.320     0.000  !  benze
o-C6H4             2   464.8       5.29      0.00     10.32      0.000  !  benze
C6H5C6H5           2   676.5       6.31      0.00     20.00      1.000  !  biphe
OC6H4CH3           2   567         5.6       1.6       0.0       1.000
C10H8              2   630.4       6.18      0.00     16.50      1.000  !  naphthalene
C6H4CH3            2   495.3       5.68      0.43     12.30      1.000  !

POSF10264          2   177.645     9.605     0.000     0.000     1.000  !  C11H22; sigma and epsilon derived from NC11H24-N2
POSF10325          2   177.645     9.605     0.000     0.000     1.000  !  C11H22; sigma and epsilon derived from NC11H24-N2
POSF10289          2   178.548    10.115     0.000     0.000     1.000  !  C12H23; sigma and epsilon derived from NC12H26-N2
POSF11498          2   179.321    10.607     0.000     0.000     1.000  !  C13H28; sigma and epsilon derived from NC13H28-N2
POSF12345          2   176.521     9.078     0.000     0.000     1.000  !  C10H19; sigma and epsilon derived from NC10H22-N2
POSF7688           2   178.548    10.115     0.000     0.000     1.000  !  C12H24; sigma and epsilon derived from NC12H26-N2
POSF5433           2   179.321    10.607     0.000     0.000     1.000  !  C13H27; sigma and epsilon derived from NC13H28-N2
C10H16             2   578.716     6.508     0.000     0.000     1.000  !  JP10; Y. Tao Estimated, Aug. 2016
SAC8H16            2   171.167     7.966     0.000     0.000     1.000  !  C8H16; sigma and epsilon derived from NC8H18-N2
SDC8H14            2   171.167     7.966     0.000     0.000     1.000  !  C8H14; sigma and epsilon derived from NC8H18-N2

A1C11H21           2   177.645     9.605     0.000     0.000     1.000  !  POSF10264
A1C11H21O2         2   177.645     9.605     0.000     0.000     1.000  !  POSF10264
A1C11H20OOH        2   177.645     9.605     0.000     0.000     1.000  !  POSF10264
A1C11H20           2   177.645     9.605     0.000     0.000     1.000  !  POSF10264
A1C11H21O4         2   177.645     9.605     0.000     0.000     1.000  !  POSF10264
A1C11H20O3         2   177.645     9.605     0.000     0.000     1.000  !  POSF10264
A2C11H21           2   177.645     9.605     0.000     0.000     1.000  !  POSF10325
A2C11H21O2         2   177.645     9.605     0.000     0.000     1.000  !  POSF10325
A2C11H20OOH        2   177.645     9.605     0.000     0.000     1.000  !  POSF10325
A2C11H20           2   177.645     9.605     0.000     0.000     1.000  !  POSF10325
A2C11H21O4         2   177.645     9.605     0.000     0.000     1.000  !  POSF10325
A2C11H20O3         2   177.645     9.605     0.000     0.000     1.000  !  POSF10325
A3C12H22           2   178.548    10.115     0.000     0.000     1.000  !  POSF10289
A3C12H22O2         2   178.548    10.115     0.000     0.000     1.000  !  POSF10289
A3C12H21OOH        2   178.548    10.115     0.000     0.000     1.000  !  POSF10289
A3C12H21           2   178.548    10.115     0.000     0.000     1.000  !  POSF10289
A3C12H22O4         2   178.548    10.115     0.000     0.000     1.000  !  POSF10289
A3C12H21O3         2   178.548    10.115     0.000     0.000     1.000  !  POSF10289
SAC8H15            2   171.167     7.966     0.000     0.000     1.000  !  SAC8H16
SAC8H15O2          2   171.167     7.966     0.000     0.000     1.000  !  SAC8H16
SAC8H14OOH         2   171.167     7.966     0.000     0.000     1.000  !  SAC8H16
SAC8H14            2   171.167     7.966     0.000     0.000     1.000  !  SAC8H16
SAC8H15O4          2   171.167     7.966     0.000     0.000     1.000  !  SAC8H16
SAC8H14O3          2   171.167     7.966     0.000     0.000     1.000  !  SAC8H16
SDC8H13            2   171.167     7.966     0.000     0.000     1.000  !  SDC8H14
SDC8H13O2          2   171.167     7.966     0.000     0.000     1.000  !  SDC8H14
SDC8H12OOH         2   171.167     7.966     0.000     0.000     1.000  !  SDC8H14
SDC8H12            2   171.167     7.966     0.000     0.000     1.000  !  SDC8H14
SDC8H13O4          2   171.167     7.966     0.000     0.000     1.000  !  SDC8H14
SDC8H12O3          2   171.167     7.966     0.000     0.000     1.000  !  SDC8H14

NC13H28            2   179.321    10.607     0.000     0.000     1.000  !  n-tridecane;sigma and epsilon derived from NC13H28-N2
NC12H26            2   178.548    10.115     0.000     0.000     1.000  !  n-dodecane;sigma and epsilon derived from NC12H26-N2
PXC12H25           2   178.548    10.115     0.000     0.000     1.000  !
SXC12H25           2   178.548    10.115     0.000     0.000     1.000  !
S2XC12H25          2   178.548    10.115     0.000     0.000     1.000  !
S3XC12H25          2   178.548    10.115     0.000     0.000     1.000  !
S4XC12H25          2   178.548    10.115     0.000     0.000     1.000  !
S5XC12H25          2   178.548    10.115     0.000     0.000     1.000  !
C12H24             2   178.548    10.115     0.000     0.000     1.000  !  1-dodecene
PXC12H23           2   178.548    10.115     0.000     0.000     1.000  !
NC11H24            2   177.645     9.605     0.000     0.000     1.000  !  n-undecane;sigma and epsilon derived from NC11H24-N2
PXC11H23           2   177.645     9.605     0.000     0.000     1.000  !
SXC11H23           2   177.645     9.605     0.000     0.000     1.000  !
S2XC11H23          2   177.645     9.605     0.000     0.000     1.000  !
S3XC11H23          2   177.645     9.605     0.000     0.000     1.000  !
S4XC11H23          2   177.645     9.605     0.000     0.000     1.000  !
S5XC11H23          2   177.645     9.605     0.000     0.000     1.000  !
C11H22             2   177.645     9.605     0.000     0.000     1.000  !  1-undecene
PXC11H21           2   177.645     9.605     0.000     0.000     1.000  !
NC10H22            2   176.521     9.078     0.000     0.000     1.000  !  n-decane;sigma and epsilon derived from NC10H22-N2
PXC10H21           2   176.521     9.078     0.000     0.000     1.000  !
SXC10H21           2   176.521     9.078     0.000     0.000     1.000  !
S2XC10H21          2   176.521     9.078     0.000     0.000     1.000  !
S3XC10H21          2   176.521     9.078     0.000     0.000     1.000  !
S4XC10H21          2   176.521     9.078     0.000     0.000     1.000  !
C10H20             2   176.521     9.078     0.000     0.000     1.000  !  1-decene
PXC10H19           2   176.521     9.078     0.000     0.000     1.000  !
NC9H20             2   173.947     8.533     0.000     0.000     1.000  !  n-nonane;sigma and epsilon derived from NC9H20-N2
PXC9H19            2   173.947     8.533     0.000     0.000     1.000  !
SXC9H19            2   173.947     8.533     0.000     0.000     1.000  !
S2XC9H19           2   173.947     8.533     0.000     0.000     1.000  !
S3XC9H19           2   173.947     8.533     0.000     0.000     1.000  !
S4XC9H19           2   173.947     8.533     0.000     0.000     1.000  !
C9H18              2   173.947     8.533     0.000     0.000     1.000  !  1-nonene
PXC9H17            2   173.947     8.533     0.000     0.000     1.000  !
NC8H18             2   171.167     7.966     0.000     0.000     1.000  !  n-octane;sigma and epsilon derived from NC8H18-N2
PXC8H17            2   171.167     7.966     0.000     0.000     1.000  !
SXC8H17            2   171.167     7.966     0.000     0.000     1.000  !
S2XC8H17           2   171.167     7.966     0.000     0.000     1.000  !
S3XC8H17           2   171.167     7.966     0.000     0.000     1.000  !
C8H16              2   171.167     7.966     0.000     0.000     1.000  !  1-octene
C8H14              2   171.167     7.966     0.000     0.000     1.000  !
PXC8H15            2   171.167     7.966     0.000     0.000     1.000  !
NC7H16             2   169.363     7.369     0.000     0.000     1.000  !  n-heptane;sigma and epsilon derived from NC7H16-N2
PXC7H15            2   169.363     7.369     0.000     0.000     1.000  !
SXC7H15            2   169.363     7.369     0.000     0.000     1.000  !
S2XC7H15           2   169.363     7.369     0.000     0.000     1.000  !
S3XC7H15           2   169.363     7.369     0.000     0.000     1.000  !
C7H14              2   169.363     7.369     0.000     0.000     1.000  !  1-heptene
PXC7H13            2   169.363     7.369     0.000     0.000     1.000  !
NC6H14             2   167.437     6.743     0.000     0.000     1.000  !  n-hexane;sigma and epsilon derived from NC6H14-N2
PXC6H13            2   167.437     6.743     0.000     0.000     1.000  !
SXC6H13            2   167.437     6.743     0.000     0.000     1.000  !
S2XC6H13           2   167.437     6.743     0.000     0.000     1.000  !
C6H12              2   167.437     6.743     0.000     0.000     1.000  !  1-hexene
PXC6H11            2   167.437     6.743     0.000     0.000     1.000  !
NC5H12             2   165.098     6.089     0.000     0.000     1.000  !  n-pentane;sigma and epsilon derived from NC5H12-N2
PXC5H11            2   165.098     6.089     0.000     0.000     1.000  !
SXC5H11            2   165.098     6.089     0.000     0.000     1.000  !
S2XC5H11           2   165.098     6.089     0.000     0.000     1.000  !
C5H10              2   165.098     6.089     0.000     0.000     1.000  !  1-pentene
C2C*CC             2   165.098     6.089     0.000     0.000     1.000  !
C*C2CC             2   165.098     6.089     0.000     0.000     1.000  !
PXC5H9             2   165.098     6.089     0.000     0.000     1.000  !
PC12H25O2          2   805.031     7.102     0.000     0.000     1.000
P12OOHX2           2   805.031     7.102     0.000     0.000     1.000
SOO12OOH           2   877.052     7.457     0.000     0.000     1.000
OC12OOH            2   839.348     7.273     0.000     0.000     1.000

C6H11              2   167.437     6.743     0.000     0.000     1.000  !
SXC6H11            2   167.437     6.743     0.000     0.000     1.000  !
S2XC6H11           2   167.437     6.743     0.000     0.000     1.000  !
SAXC6H11           2   167.437     6.743     0.000     0.000     1.000  !
cC6H11             2   464.8       5.29      0.00      0.000     1.000  !  benze
cC6H10             2   464.8       5.29      0.00      0.000     1.000  !  benze
cC5H9CH2           2   464.8       5.29      0.00      0.000     1.000  !  benze
CH2C5H8            2   464.8       5.29      0.00      0.000     1.000  !  benze
C6H10-13           2   504.629     5.628     0.000     0.000     1.000  !
SAXC6H11-3         2   504.629     5.628     0.000     0.000     1.000  !
m1C5H81            2   504.629     5.628     0.000     0.000     1.000  !
CH3cC5H83          2   464.8       5.29      0.00      0.000     1.000  !  benze
cC5H9              2   357.000     5.180     0.000     0.000     1.000  !  C5H6
cC5H8              2   357.000     5.180     0.000     0.000     1.000  !  C5H6
SXC5H9             2   357.000     5.180     0.000     0.000     1.000
C5H8-13            2   357.000     5.180     0.000     0.000     1.000
C5H8-14            2   357.000     5.180     0.000     0.000     1.000
CH2C4H7            2   357.000     5.180     0.000     0.000     1.000
SAXC5H9            2   357.000     5.180     0.000     0.000     1.000
C2H5OH             2   470.600     4.410     0.000     0.000     1.500 !
C2H5O              2   470.600     4.410     0.000     0.000     1.500 !
PC2H4OH            2   470.600     4.410     0.000     0.000     1.500 !
SC2H4OH            2   470.600     4.410     0.000     0.000     1.500 !
O2C2H4OH           2   523.200     5.664     1.700     0.000     1.000 !

!
!
!****************************************************************************
!
! The following transport data are for NOx submodel species.
!
! Data were directly adopted from Glarborg et al.
! without modifications.
!
! P. Glarborg, J.A. Miller, B. Ruscic, S.J. Klippenstein, Modeling nitrogen
! chemistry in combustion, Progress in Energy and Combustion Science,
! 67 (2018) 31-68.
!
!****************************************************************************
!
NCNOH              2   232.400     3.828     0.000     0.000     1.000 ! est as NCNO
CNOH               2   232.400     3.828     0.000     0.000     1.000 ! JAM
HON                2   116.700     3.492     0.000     0.000     1.000 ! = HNO
HNO2               2   350.000     3.950     1.639     0.000     1.000 ! = HONO
HONO2              2   400.000     4.200     0.200     0.000     1.000 ! = NO3
H2NN               2    71.400     3.798     0.000     0.000     1.000 ! = N2H2
NH2OH              2   116.700     3.492     0.000     0.000     1.000 ! = NHOH
HNC                1   569.000     3.630     0.000     0.000     1.000 ! = HCN
HCNH               1   569.000     3.630     0.000     0.000     1.000 ! = H2CN
CH3NO              2   436.000     3.970     0.000     0.000     2.000 ! = CH3CO
CH3NH2             2   481.800     3.626     0.000     0.000     1.000 ! = CH3OH
CH3NH              2   481.800     3.626     0.000     0.000     1.000 ! = CH3OH
CH2NH2             2   481.800     3.626     0.000     0.000     1.000 ! = CH3OH
CH2NH              2   417.000     3.690     1.700     0.000     2.000 ! = CH2OH
!
HONO               2   350.000     3.950     1.639     0.000     1.000 ! CJP
NO                 1   139.320     3.339     0.200     1.760     4.000 ! CJP
HNO                2   170.000     3.430     1.620     0.000     1.000 ! CJP
NO2                2   333.590     3.852     0.400     0.000     1.000 ! CJP
NO3                2   400.000     4.200     0.200     0.000     1.000 ! CJP
N2O                1   232.400     3.828     0.000     0.000     1.000 ! *
H2NO               2   116.700     3.492     0.000     0.000     1.000 ! JAM
HNOH               2   116.700     3.492     0.000     0.000     1.000 ! JAM
!
CH2CN              2   422.220     5.329     3.500     0.000     1.000 ! CJP
CH3CN              2   422.220     5.329     3.500     0.000     1.000 ! CJP
HONO               2   350.000     3.950     1.639     0.000     1.000 ! CJP
NO3                2   400.000     4.200     0.200     0.000     1.000 ! CJP
NCN                1   422.220     5.329     2.000     0.000     1.000 ! CJP
HNCN               1   422.220     5.329     2.000     0.000     1.000 ! NCN
HNCNH              1   422.220     5.329     2.000     0.000     1.000 ! NCN
NO                 1   139.320     3.339     0.200     1.760     4.000 ! CJP
HNO                2   170.000     3.430     1.620     0.000     1.000 ! CJP
NO2                2   333.590     3.852     0.400     0.000     1.000 ! CJP
!
CN2                1   232.400     3.828     0.000     0.000     1.000 ! OIS
C2N                1   232.400     3.828     0.000     0.000     1.000 ! OIS
C2N2               1   349.000     4.361     0.000     0.000     1.000 ! OIS
CN                 1    75.000     3.856     0.000     0.000     1.000 ! OIS
CNC                1   232.400     3.828     0.000     0.000     1.000 ! OIS
CNN                1   232.400     3.828     0.000     0.000     1.000 ! OIS
H2CN               1   569.000     3.630     0.000     0.000     1.000 ! os/jm
H2NO               2   116.700     3.492     0.000     0.000     1.000 ! JAM
HC2N2              1   349.000     4.361     0.000     0.000     1.000 ! OIS
HCNN               2   150.000     2.500     0.000     0.000     1.000 ! *
HCN                1   569.000     3.630     0.000     0.000     1.000 ! OIS
HCNO               2   232.400     3.828     0.000     0.000     1.000 ! JAM
HOCN               2   232.400     3.828     0.000     0.000     1.000 ! JAM
HNCO               2   232.400     3.828     0.000     0.000     1.000 ! OIS
HNNO               2   232.400     3.828     0.000     0.000     1.000 ! *
HNO                2   116.700     3.492     0.000     0.000     1.000 ! *
HNOH               2   116.700     3.492     0.000     0.000     1.000 ! JAM
N                  0    71.400     3.298     0.000     0.000     0.000 ! *
N2H2               2    71.400     3.798     0.000     0.000     1.000 ! *
N2H3               2   200.000     3.900     0.000     0.000     1.000 ! *
N2H4               2   205.000     4.230     0.000     4.260     1.500
N2O                1   232.400     3.828     0.000     0.000     1.000 ! *
NCO                1   232.400     3.828     0.000     0.000     1.000 ! OIS
NH                 1    80.000     2.650     0.000     0.000     4.000
NH2                2    80.000     2.650     0.000     2.260     4.000
NH3                2   481.000     2.920     1.470     0.000    10.000
NNH                2    71.400     3.798     0.000     0.000     1.000 ! *
NCNO               2   232.400     3.828     0.000     0.000     1.000 ! OIS
CN2                1   232.400     3.828     0.000     0.000     1.000 ! OIS
C2N                1   232.400     3.828     0.000     0.000     1.000 ! OIS
NCCN               1   349.000     4.361     0.000     0.000     1.000 !(OIS)
CN                 1    75.000     3.856     0.000     0.000     1.000 !(OIS)
CNC                1   232.400     3.828     0.000     0.000     1.000 ! OIS
CNN                1   232.400     3.828     0.000     0.000     1.000 ! OIS
H2CN               1   569.000     3.630     0.000     0.000     1.000 ! os/jm
H2NO               2   116.700     3.492     0.000     0.000     1.000 ! JAM
HC2N2              1   349.000     4.361     0.000     0.000     1.000 ! OIS
HCN                1   569.000     3.630     0.000     0.000     1.000 !(OIS)
HCNO               2   232.400     3.828     0.000     0.000     1.000 ! JAM
HOCN               2   232.400     3.828     0.000     0.000     1.000 !(JAM)
HNCO               2   232.400     3.828     0.000     0.000     1.000 !(OIS)
HNNO               2   232.400     3.828     0.000     0.000     1.000 !(*)
HNO                2   116.700     3.492     0.000     0.000     1.000 !(*)
HNOH               2   116.700     3.492     0.000     0.000     1.000 ! JAM
!
N                  0    71.400     3.298     0.000     0.000     0.000 !(*)
N2H2               2    71.400     3.798     0.000     0.000     1.000 !(*)
N2H3               2   200.000     3.900     0.000     0.000     1.000 !(*)
N2H4               2   205.000     4.230     0.000     4.260     1.500
N2O                1   232.400     3.828     0.000     0.000     1.000 !(*)
NCN                1   232.400     3.828     0.000     0.000     1.000 ! OIS
NCO                1   232.400     3.828     0.000     0.000     1.000 !(OIS)
NH                 1    80.000     2.650     0.000     0.000     4.000
NH2                2    80.000     2.650     0.000     2.260     4.000
NH3                2   481.000     2.920     1.470     0.000    10.000
NNH                2    71.400     3.798     0.000     0.000     1.000 !(*)
NCNO               2   232.400     3.828     0.000     0.000     1.000 ! OIS
!
CH3NO              2   436.000     3.970     0.000     0.000     2.000 ! = CH3CO
CH2NO              2   232.400     3.828     0.000     0.000     1.000 !=HCNO
C2H5NO             1   252.000     4.760     0.000     0.000     1.000 !CH3CH2CHO
CH3CHNO            1   252.000     4.760     0.000     0.000     1.000 !CH3CH2CHO
C2H3NO             2   357.000     5.176     0.000     0.000     1.000 !C2H3CHO
CHCHNO             1   357.000     5.180     0.000     0.000     1.000 !CH2CHCO
CH3CNO             2   357.000     5.176     0.000     0.000     1.000 !C2H3CHO
CH2CHNO            2   357.000     5.176     0.000     0.000     1.000 !C2H3CHO
!
CH3NO2             2   232.400     3.828     0.000     0.000     1.000 !refered to NCNO
CH3ONO             2   232.400     3.828     0.000     0.000     1.000 !refered to NCNO
CH2NO2             2   232.400     3.828     0.000     0.000     1.000 !refered to NCNO
C2H5NO2            2   503.0722    5.340     1.67      8.88      1.000 ! refered to C4H9OH
CH2CH2NO2          2   503.0722    5.340     1.67      8.88      1.000 ! refered to C4H9OH
CH3CHNO2           2   503.0722    5.340     1.67      8.88      1.000 ! refered to C4H9OH
CH3ONO             2   232.400     3.828     0.000     0.000     1.000 !refered to NCNO
CH3ONO2            2   459.5       5.036     1.7       0.0       1.0   !wjp
CH3CH2ONO          2   503.0722    5.340     1.67      8.88      1.000 ! refered to C4H9OH
CH2CH2NO2          2   503.0722    5.340     1.67      8.88      1.000 ! refered to C4H9OH
CH3CHNO2           2   503.0722    5.340     1.67      8.88      1.000 ! refered to C4H9OH
CH3CH2ONO2         2   496.000     5.200     0.000     0.000     1.000 ! wjp sc4h9o2h
CH3NH2             2   481.800     3.626     0.000     0.000     1.000 ! = CH3OH
CH3NH              2   481.800     3.626     0.000     0.000     1.000 ! = CH3OH
CH2NH2             2   481.800     3.626     0.000     0.000     1.000 ! = CH3OH
CH2NH              2   417.000     3.690     1.700     0.000     2.000 ! = CH2OH
H2CN               1   569.000     3.630     0.000     0.000     1.000 ! os/jm
!
HNC                1   569.000     3.630     0.000     0.000     1.000 ! = HCN
HCNH               1   569.000     3.630     0.000     0.000     1.000 ! = H2CN
CH3NO              2   436.000     3.970     0.000     0.000     2.000 ! = CH3CO
CH3NH2             2   481.800     3.626     0.000     0.000     1.000 ! = CH3OH
CH3NH              2   481.800     3.626     0.000     0.000     1.000 ! = CH3OH
CH2NH2             2   481.800     3.626     0.000     0.000     1.000 ! = CH3OH
CH2NH              2   417.000     3.690     1.700     0.000     2.000 ! = CH2OH
CH3CH2NH2          2   436.000     3.970     0.000     0.000     2.000 ! = CH3CHO
CH3NHCH3           2   436.000     3.970     0.000     0.000     2.000 ! = CH3CHO
CH2CH2NH2          2   436.000     3.970     0.000     0.000     2.000 ! = CH3CHO
CH3NCH3            2   436.000     3.970     0.000     0.000     2.000 ! = CH3CHO
CH3NHCH2           2   436.000     3.970     0.000     0.000     2.000 ! = CH3CHO
CH3CHNH2           2   436.000     3.970     0.000     0.000     2.000 ! = CH3CHO
